Entry Date,ID,Exit Date,Pages Viewed,Conversion
2015-01-01 15:33:23,3779501623741886464,2015-01-01 15:40:57,9,No
2015-01-01 15:33:22,2112109901413634048,n/a,2,No
2015-01-01 15:33:40,566048642579594240,2015-01-01 15:33:59,1,No
2015-01-01 15:34:21,542427885080346624,2015-01-01 15:36:38,9,No
2015-01-01 15:35:20,2098821257563105280,2015-01-01 15:41:41,2,No
2015-01-01 15:35:11,8347413495647024128,2015-01-01 15:36:22,3,No
2015-01-01 15:35:39,3492150825084234752,2015-01-01 15:37:41,18,Yes
2015-01-01 15:36:51,5804288483627621376,2015-01-01 15:42:05,1,No
2015-01-01 15:37:26,8934619905247073280,2015-01-01 15:41:04,13,Yes
2015-01-01 15:37:46,1023796487059826688,2015-01-01 15:37:59,1,No
2015-01-01 15:38:13,2344525156102274048,2015-01-01 15:38:24,1,No
2015-01-01 15:38:56,5729313466383808512,2015-01-01 15:40:44,2,No
2015-01-01 15:39:18,8119269136188790784,2015-01-01 15:41:37,7,No
2015-01-01 15:40:17,3125713817183368192,2015-01-01 15:40:26,1,No
2015-01-01 15:40:45,4048785893243186176,2015-01-01 15:42:15,2,No
2015-01-01 15:41:04,6492722660139515904,2015-01-01 15:46:57,8,No
2015-01-01 15:41:27,7027138620430040064,n/a,4,No
2015-01-01 15:41:48,3713162751434243072,2015-01-01 15:41:49,1,No
2015-01-01 15:41:53,2135177286494724096,2015-01-01 15:43:04,2,No
2015-01-01 15:44:40,6547985285358519296,2015-01-01 15:49:33,2,No
2015-01-01 15:44:45,4284071692705092608,2015-01-01 15:53:17,13,Yes
2015-01-01 15:45:23,3248068358219619328,2015-01-01 15:47:37,4,No
2015-01-01 15:45:18,653035518157911040,2015-01-01 15:50:16,6,No
2015-01-01 15:47:32,6297073998078921728,n/a,10,No
2015-01-01 15:48:30,2528204109713953792,2015-01-01 15:52:03,9,No
2015-01-01 15:48:39,1585677608176550912,2015-01-01 15:48:46,1,No
2015-01-01 15:50:25,7187689684596569088,2015-01-01 15:50:37,1,No
2015-01-01 15:50:02,3330208009874480128,2015-01-01 15:50:07,1,No
2015-01-01 15:51:41,2349752714853141504,2015-01-01 15:55:05,9,Yes
2015-01-01 15:51:57,603757306131018752,n/a,1,No
2015-01-01 15:52:53,4550620170136130560,2015-01-01 15:53:08,1,No
2015-01-01 15:53:03,1045135003472135168,2015-01-01 15:54:47,3,No
2015-01-01 15:54:19,135275722221868032,n/a,4,Yes
2015-01-01 15:55:02,4450977791738471424,2015-01-01 15:55:05,1,No
2015-01-01 15:57:10,2719628070577587200,2015-01-01 15:58:11,10,No
2015-01-01 15:57:17,8125760136374542336,2015-01-01 15:58:53,6,No
2015-01-01 15:58:40,165321525166986240,2015-01-01 16:02:52,5,No
2015-01-01 15:58:57,7530970763928279040,n/a,3,No
2015-01-01 15:59:15,348523709695620096,2015-01-01 16:07:53,6,No
2015-01-01 16:00:21,633301286643668992,2015-01-01 16:04:24,18,Yes
2015-01-01 16:00:04,6611193278744709120,2015-01-01 16:03:48,8,No
2015-01-01 16:00:10,7676295719719548928,n/a,5,No
2015-01-01 16:00:54,4355717551289866240,2015-01-01 16:03:35,2,No
2015-01-01 16:01:11,2228869378865061888,2015-01-01 16:05:15,3,No
2015-01-01 16:03:05,1316013228019759104,2015-01-01 16:11:59,8,Yes
2015-01-01 16:02:18,6308250522968488960,2015-01-01 16:02:23,1,No
2015-01-01 16:02:28,2876305868074411008,2015-01-01 16:04:02,5,No
2015-01-01 16:04:15,4280990845526547456,2015-01-01 16:05:59,6,No
2015-01-01 16:04:31,5135954003991883776,2015-01-01 16:06:53,10,No
2015-01-01 16:04:27,6993709528987414528,2015-01-01 16:04:39,1,No
2015-01-01 16:07:17,4266067810155091968,2015-01-01 16:11:16,3,No
2015-01-01 16:08:00,4599003047933647872,2015-01-01 16:17:30,17,Yes
2015-01-01 16:09:10,7907578777548267520,2015-01-01 16:12:56,9,No
2015-01-01 16:10:30,5366699987434692608,n/a,17,Yes
2015-01-01 16:10:18,6106567720734329856,2015-01-01 16:10:41,1,No
2015-01-01 16:10:46,4448774873898449920,2015-01-01 16:13:00,10,No
2015-01-01 16:13:46,8903331158459596800,n/a,1,No
2015-01-01 16:14:50,5489158738352046080,2015-01-01 16:14:52,1,No
2015-01-01 16:14:21,7558699541675355136,2015-01-01 16:16:01,6,No
2015-01-01 16:14:27,8240438552626030592,2015-01-01 16:22:14,10,No
2015-01-01 16:15:33,5999416120529124352,2015-01-01 16:15:46,1,No
2015-01-01 16:15:05,1612743080330022912,2015-01-01 16:17:14,8,No
2015-01-01 16:15:17,6098791801646220288,2015-01-01 16:17:05,8,No
2015-01-01 16:15:50,8407484794622004224,2015-01-01 16:17:03,9,No
2015-01-01 16:17:01,6693827864738519040,2015-01-01 16:19:22,1,No
2015-01-01 16:16:41,8166440346368269312,2015-01-01 16:16:41,1,No
2015-01-01 16:17:45,4669979766741001216,2015-01-01 16:17:59,1,No
2015-01-01 16:17:46,2439293156134886400,2015-01-01 16:18:02,1,No
2015-01-01 16:20:04,8641940933019820032,2015-01-01 16:20:13,1,No
2015-01-01 16:19:54,8741772639169069056,2015-01-01 16:22:56,7,No
2015-01-01 16:20:14,4741250906447385600,2015-01-01 16:29:27,18,Yes
2015-01-01 16:20:36,5387311889144520704,2015-01-01 16:21:46,5,No
2015-01-01 16:20:54,6148100635290547200,2015-01-01 16:22:55,10,No
2015-01-01 16:21:39,3686277581053276160,2015-01-01 16:23:21,4,No
2015-01-01 16:22:23,8188481646676144128,2015-01-01 16:24:25,6,No
2015-01-01 16:22:44,4571190275711893504,2015-01-01 16:25:27,8,No
2015-01-01 16:23:06,8037585258369806336,2015-01-01 16:24:48,5,No
2015-01-01 16:24:36,7793687954979311616,2015-01-01 16:24:43,1,No
2015-01-01 16:25:15,7221384743357270016,2015-01-01 16:26:27,3,No
2015-01-01 16:24:59,6719825097922706432,2015-01-01 16:25:00,1,No
2015-01-01 16:25:51,8577897861147435008,2015-01-01 16:28:08,9,No
2015-01-01 16:26:20,953569000440952832,2015-01-01 16:27:43,10,No
2015-01-01 16:26:35,7002844463133946880,2015-01-01 16:26:39,1,No
2015-01-01 16:27:34,3856970597166036992,2015-01-01 16:29:55,9,No
2015-01-01 16:27:31,5588487488092434432,2015-01-01 16:29:03,8,No
2015-01-01 16:28:13,2472423089360060416,2015-01-01 16:30:07,8,No
2015-01-01 16:28:27,155071505626021888,2015-01-01 16:33:21,2,No
2015-01-01 16:28:30,5368914033192382464,2015-01-01 16:28:51,1,No
2015-01-01 16:29:28,7587366113731851264,2015-01-01 16:33:11,5,No
2015-01-01 16:29:38,4914061397506201600,2015-01-01 16:33:30,4,No
2015-01-01 16:30:10,8316438132904238080,2015-01-01 16:31:23,6,No
2015-01-01 16:31:08,7815200808712540160,2015-01-01 16:31:18,1,No
2015-01-01 16:31:41,8642830445271319552,2015-01-01 16:31:50,1,No
2015-01-01 16:31:38,4816027410295909376,n/a,8,No
2015-01-01 16:31:41,8732240334579021824,2015-01-01 16:31:41,1,No
2015-01-01 16:32:17,8622996283919758336,2015-01-01 16:34:55,8,No
2015-01-01 16:33:20,8511611718352318464,2015-01-01 16:33:21,1,No
2015-01-01 16:33:00,6433909687637723136,n/a,7,No
2015-01-01 16:33:44,8410953034694759424,2015-01-01 16:35:01,10,No
2015-01-01 16:33:25,2396623955022071808,2015-01-01 16:40:41,7,No
2015-01-01 16:35:15,9162802425847135232,2015-01-01 16:36:52,4,No
2015-01-01 16:35:28,8589344391054713856,2015-01-01 16:44:13,9,No
2015-01-01 16:35:35,5714519164399685632,2015-01-01 16:37:06,6,No
2015-01-01 16:35:55,7366279504980447232,2015-01-01 16:37:07,3,No
2015-01-01 16:38:23,3271552735662906368,2015-01-01 16:39:42,6,No
2015-01-01 16:38:58,1428224968186022912,2015-01-01 16:39:03,1,No
2015-01-01 16:39:02,4592622834553590784,2015-01-01 16:40:45,19,Yes
2015-01-01 16:39:57,7871326484634334208,2015-01-01 16:40:24,1,No
2015-01-01 16:40:38,6556510572536894464,2015-01-01 16:43:27,1,No
2015-01-01 16:43:58,4107624969838023680,2015-01-01 16:45:49,10,No
2015-01-01 16:44:06,5614195456762039296,2015-01-01 16:46:37,6,No
2015-01-01 16:44:45,7361228174922349568,2015-01-01 16:50:59,12,Yes
2015-01-01 16:44:58,4374748885095217152,2015-01-01 16:48:34,1,No
2015-01-01 16:45:30,8449653286003175424,2015-01-01 16:47:54,4,No
2015-01-01 16:46:32,4754429812122972160,2015-01-01 16:48:07,10,No
2015-01-01 16:46:08,126436001677634560,2015-01-01 16:47:53,14,Yes
2015-01-01 16:46:28,7998081620034627584,2015-01-01 16:47:57,4,No
2015-01-01 16:46:19,3963499588203867136,2015-01-01 16:49:58,8,No
2015-01-01 16:47:17,4273936474796005376,2015-01-01 16:53:40,1,No
2015-01-01 16:47:41,956435123247203328,2015-01-01 16:50:04,10,No
2015-01-01 16:48:30,4952764145942614016,2015-01-01 16:50:52,9,No
2015-01-01 16:48:09,6075475486578001920,2015-01-01 16:50:06,8,No
2015-01-01 16:48:20,5615747472550548480,2015-01-01 16:49:31,5,No
2015-01-01 16:48:20,1142148584285167616,2015-01-01 16:49:52,5,No
2015-01-01 16:49:23,3658694894292826112,2015-01-01 16:49:30,1,No
2015-01-01 16:51:43,6874726852710995968,n/a,6,No
2015-01-01 16:52:06,6123718978575730688,2015-01-01 16:56:45,1,No
2015-01-01 16:52:34,3001648816393947136,2015-01-01 16:52:44,1,No
2015-01-01 16:52:51,5148151491436911616,2015-01-01 16:52:55,1,No
2015-01-01 16:52:19,5808227521570954240,2015-01-01 16:53:42,6,No
2015-01-01 16:54:19,7653576187588932608,2015-01-01 16:54:24,1,No
2015-01-01 16:53:01,310101760708264960,2015-01-01 16:53:08,1,No
2015-01-01 16:53:31,2603451815925511168,2015-01-01 17:01:14,3,No
2015-01-01 16:55:38,7233360076066482176,n/a,5,No
2015-01-01 16:56:17,8151495501039933440,2015-01-01 17:00:37,3,No
2015-01-01 16:56:13,3604031847082927104,2015-01-01 16:56:14,1,No
2015-01-01 16:56:12,658623439049697280,2015-01-01 16:59:33,5,No
2015-01-01 16:56:20,5239100458051958784,2015-01-01 17:01:05,2,No
2015-01-01 16:57:21,5431511597335282688,2015-01-01 16:59:12,9,No
2015-01-01 16:56:52,3750211238152111104,n/a,10,No
2015-01-01 16:57:26,8153712076661842944,2015-01-01 17:00:11,8,No
2015-01-01 16:57:41,9071164172713924608,2015-01-01 16:57:45,1,No
2015-01-01 16:58:26,4379911002210300928,2015-01-01 16:58:32,1,No
2015-01-01 16:58:48,398948062553424896,2015-01-01 16:59:09,1,No
2015-01-01 16:59:29,364847071268335616,2015-01-01 17:01:28,2,No
2015-01-01 16:59:51,1591463934164614144,2015-01-01 17:03:34,9,Yes
2015-01-01 16:59:35,2716541123441839104,2015-01-01 16:59:45,1,No
2015-01-01 16:59:56,3102212812837079040,2015-01-01 17:01:07,4,No
2015-01-01 16:59:57,8939545739799512064,2015-01-01 17:05:04,9,No
2015-01-01 17:00:33,2624788075413642240,2015-01-01 17:00:40,1,No
2015-01-01 17:00:31,8572584177271013376,2015-01-01 17:16:05,18,Yes
2015-01-01 17:00:35,4092778909740476416,2015-01-01 17:01:01,1,No
2015-01-01 17:02:21,2286762260017872896,2015-01-01 17:02:36,1,No
2015-01-01 17:03:25,6270524687946893312,2015-01-01 17:06:50,2,No
2015-01-01 17:04:03,7457341296426381312,2015-01-01 17:08:38,19,Yes
2015-01-01 17:05:08,4504121554751223808,2015-01-01 17:09:36,4,No
2015-01-01 17:06:28,1061635725620282368,2015-01-01 17:06:32,1,No
2015-01-01 17:07:05,467213091302364160,2015-01-01 17:09:29,2,No
2015-01-01 17:08:00,2478441023451879424,2015-01-01 17:11:03,8,No
2015-01-01 17:09:11,620384469547331584,2015-01-01 17:09:17,1,No
2015-01-01 17:09:34,3956697208557517824,2015-01-01 17:12:34,6,No
2015-01-01 17:11:13,4516174710363852800,2015-01-01 17:11:29,1,No
2015-01-01 17:11:36,2759549165366304768,n/a,7,No
2015-01-01 17:12:24,655252374944899072,2015-01-01 17:12:27,1,No
2015-01-01 17:12:37,378532119827042304,2015-01-01 17:13:54,6,No
2015-01-01 17:14:23,4033236757072957440,2015-01-01 17:15:32,7,No
2015-01-01 17:14:44,6726745649702422528,2015-01-01 17:16:36,7,No
2015-01-01 17:15:08,8463723648000268288,2015-01-01 17:17:31,3,No
2015-01-01 17:15:29,8297116838872956928,2015-01-01 17:20:09,2,No
2015-01-01 17:15:56,7338229478622523392,2015-01-01 17:26:13,5,No
2015-01-01 17:17:47,5361694209331642368,2015-01-01 17:17:56,1,No
2015-01-01 17:16:44,8027326941305763840,2015-01-01 17:16:51,1,No
2015-01-01 17:17:02,8471828404756651008,2015-01-01 17:18:33,6,No
2015-01-01 17:17:21,6146542394356243456,2015-01-01 17:17:31,1,No
2015-01-01 17:19:22,6173602109780173824,n/a,7,No
2015-01-01 17:19:32,4561703141058469888,2015-01-01 17:20:02,1,No
2015-01-01 17:20:02,1730164410436182016,2015-01-01 17:26:53,10,No
2015-01-01 17:21:50,9211053713535289344,2015-01-01 17:26:32,9,No
2015-01-01 17:22:09,3912762567679738880,n/a,5,No
2015-01-01 17:22:58,2850818791594574848,2015-01-01 17:23:04,1,No
2015-01-01 17:22:50,6983590650449936384,2015-01-01 17:24:53,8,No
2015-01-01 17:23:30,99007805618871296,2015-01-01 17:23:38,1,No
2015-01-01 17:24:23,2406275805191895040,2015-01-01 17:24:32,1,No
2015-01-01 17:24:22,7109871673208978432,2015-01-01 17:24:26,1,No
2015-01-01 17:24:33,4252191760220005376,2015-01-01 17:32:01,8,No
2015-01-01 17:26:22,4186182785949348864,2015-01-01 17:28:04,6,No
2015-01-01 17:27:23,4216705847461606400,2015-01-01 17:27:24,1,No
2015-01-01 17:27:27,1410288510608168960,2015-01-01 17:27:34,1,No
2015-01-01 17:27:38,6096806639890311168,2015-01-01 17:29:53,5,No
2015-01-01 17:27:32,6624986003233216512,2015-01-01 17:31:27,8,No
2015-01-01 17:29:17,6068603893878863872,2015-01-01 17:30:57,3,No
2015-01-01 17:28:59,7833634262720388096,2015-01-01 17:31:27,1,No
2015-01-01 17:29:05,5260858992888006656,2015-01-01 17:31:25,1,No
2015-01-01 17:30:39,8278531721052375040,2015-01-01 17:30:43,1,No
2015-01-01 17:32:49,1334475951494889472,2015-01-01 17:34:41,9,No
2015-01-01 17:33:08,9014385764051732480,2015-01-01 17:34:27,3,No
2015-01-01 17:33:28,6161899992092760064,2015-01-01 17:33:56,1,No
2015-01-01 17:33:31,1001598214945893376,2015-01-01 17:33:46,1,No
2015-01-01 17:34:54,8726193382493301760,2015-01-01 17:34:56,1,No
2015-01-01 17:33:53,8151158546040261632,2015-01-01 17:35:12,8,No
2015-01-01 17:34:26,6720764388591772672,2015-01-01 17:34:41,1,No
2015-01-01 17:35:48,3902725436634530816,2015-01-01 17:39:54,7,No
2015-01-01 17:35:53,3219613892850764800,2015-01-01 17:42:02,3,Yes
2015-01-01 17:35:59,8308763950653454336,2015-01-01 17:39:26,4,Yes
2015-01-01 17:36:09,1248613683293591552,n/a,1,No
2015-01-01 17:36:34,8495586880298129408,2015-01-01 17:36:55,1,No
2015-01-01 17:36:39,8302749032626120704,2015-01-01 17:37:48,9,No
2015-01-01 17:36:39,3478114084551614464,2015-01-01 17:37:42,10,No
2015-01-01 17:37:46,956808839426975744,2015-01-01 17:39:34,10,No
2015-01-01 17:38:01,3289679282181551104,2015-01-01 17:39:12,3,No
2015-01-01 17:38:29,8031131226031009792,2015-01-01 17:39:36,1,No
2015-01-01 17:38:23,1399277765774209024,2015-01-01 17:40:58,3,No
2015-01-01 17:40:20,5428961399781165056,2015-01-01 17:41:52,8,No
2015-01-01 17:40:50,8995036849906946048,2015-01-01 17:47:28,5,No
2015-01-01 17:41:01,2220848871100907520,n/a,5,No
2015-01-01 17:41:31,226609365471308800,2015-01-01 17:43:07,7,No
2015-01-01 17:41:45,1820881310691540992,n/a,8,No
2015-01-01 17:41:59,5366291982523566080,2015-01-01 17:48:01,2,No
2015-01-01 17:42:43,7568883234493977600,2015-01-01 17:44:53,10,No
2015-01-01 17:43:13,2747709897353011200,2015-01-01 17:51:38,5,Yes
2015-01-01 17:44:15,812149273573839872,n/a,1,No
2015-01-01 17:44:09,3974753870299405312,2015-01-01 17:47:28,9,Yes
2015-01-01 17:44:06,8467150451664253952,2015-01-01 17:46:03,11,Yes
2015-01-01 17:44:52,1863930815660270592,n/a,5,No
2015-01-01 17:45:10,6992245223790195712,2015-01-01 17:47:21,6,No
2015-01-01 17:46:40,5178251729371794432,2015-01-01 17:48:35,4,No
2015-01-01 17:48:17,7997414761756924928,2015-01-01 17:48:24,1,No
2015-01-01 17:47:51,3952622338061505536,2015-01-01 17:49:24,2,No
2015-01-01 17:48:27,494759880732843008,2015-01-01 17:52:38,4,No
2015-01-01 17:49:19,3417566256854897664,2015-01-01 17:49:20,1,No
2015-01-01 17:49:16,4005768527247996928,2015-01-01 17:59:20,4,Yes
2015-01-01 17:49:32,6323546895966715904,2015-01-01 17:51:47,1,No
2015-01-01 17:50:19,6226833512011339776,2015-01-01 17:51:43,1,No
2015-01-01 17:50:55,2939233438575259648,2015-01-01 17:58:55,5,No
2015-01-01 17:51:34,3742469050749173760,2015-01-01 17:55:37,10,No
2015-01-01 17:51:44,5778043376416186368,2015-01-01 17:53:16,9,Yes
2015-01-01 17:53:12,1695427983450775552,2015-01-01 17:58:20,2,No
2015-01-01 17:53:38,173635206160234496,2015-01-01 17:57:59,2,No
2015-01-01 17:56:05,7094497981746674688,2015-01-01 17:56:08,1,No
2015-01-01 17:55:51,7856417069247472640,2015-01-01 17:58:51,5,No
2015-01-01 17:56:04,4670620284370514944,2015-01-01 17:59:08,4,No
2015-01-01 17:57:09,2817586919059464192,2015-01-01 17:59:11,5,No
2015-01-01 17:57:55,5049300000938275840,n/a,6,No
2015-01-01 17:58:26,3662109573071298560,2015-01-01 18:00:25,8,No
2015-01-01 17:58:58,7726069230666846208,2015-01-01 17:59:10,1,No
2015-01-01 17:59:45,3599350920726449152,2015-01-01 18:00:07,1,No
2015-01-01 17:59:56,7509680759796739072,2015-01-01 18:01:11,11,Yes
2015-01-01 18:00:42,5165600461453981696,2015-01-01 18:00:47,1,No
2015-01-01 18:00:52,7318199758686567424,2015-01-01 18:00:53,1,No
2015-01-01 18:01:02,25458801195662336,2015-01-01 18:05:38,9,No
2015-01-01 18:01:04,1574436140411880448,2015-01-01 18:04:49,10,No
2015-01-01 18:01:28,9044800072633744384,n/a,1,No
2015-01-01 18:02:36,4115873125163032576,n/a,4,No
2015-01-01 18:01:57,5192254200703694848,2015-01-01 18:05:36,8,No
2015-01-01 18:02:45,7562262264030816256,2015-01-01 18:04:25,6,No
2015-01-01 18:03:09,1522669660128310272,2015-01-01 18:07:17,9,No
2015-01-01 18:04:31,2467150631927060480,2015-01-01 18:06:08,8,No
2015-01-01 18:04:47,5844587876039516160,2015-01-01 18:06:26,5,No
2015-01-01 18:04:28,8148852482885374976,2015-01-01 18:05:29,2,No
2015-01-01 18:04:41,2948248290995804160,2015-01-01 18:04:45,1,No
2015-01-01 18:05:02,8795821484875492352,2015-01-01 18:05:07,1,No
2015-01-01 18:04:58,6420866345324901376,2015-01-01 18:07:10,2,No
2015-01-01 18:05:06,7716847772235439104,2015-01-01 18:06:29,2,No
2015-01-01 18:06:11,2800380790028349440,2015-01-01 18:06:25,1,No
2015-01-01 18:07:32,2646974068547428352,2015-01-01 18:07:51,1,No
2015-01-01 18:08:11,6600297676385843200,n/a,6,No
2015-01-01 18:08:55,4811004605428118528,2015-01-01 18:11:32,3,No
2015-01-01 18:08:02,6526024657350494208,2015-01-01 18:11:55,8,No
2015-01-01 18:08:47,2634906538352867328,2015-01-01 18:09:11,1,No
2015-01-01 18:09:38,8103006370828312576,n/a,2,No
2015-01-01 18:10:04,108044962864944128,2015-01-01 18:14:01,3,No
2015-01-01 18:12:57,8654563527914199040,2015-01-01 18:13:01,1,No
2015-01-01 18:12:50,1560170479658559488,2015-01-01 18:14:17,5,No
2015-01-01 18:13:23,5436700907350857728,n/a,1,No
2015-01-01 18:13:19,3256550658400529408,2015-01-01 18:13:29,1,No
2015-01-01 18:13:38,3256214587816911872,2015-01-01 18:14:56,5,No
2015-01-01 18:13:38,3321065227249573888,2015-01-01 18:13:43,1,No
2015-01-01 18:14:36,852255045605451776,2015-01-01 18:15:51,10,No
2015-01-01 18:14:51,3126666946186844160,2015-01-01 18:16:05,4,No
2015-01-01 18:14:47,6573315980698208256,2015-01-01 18:17:53,3,No
2015-01-01 18:15:27,3575475370884022272,2015-01-01 18:18:57,2,No
2015-01-01 18:17:18,8321887129178139648,2015-01-01 18:19:40,10,No
2015-01-01 18:17:53,4006095893068997632,2015-01-01 18:20:51,1,No
2015-01-01 18:19:01,531856690198568960,2015-01-01 18:25:32,8,No
2015-01-01 18:18:58,7756212865337886720,2015-01-01 18:25:05,5,No
2015-01-01 18:20:17,6171714410491873280,2015-01-01 18:21:47,10,No
2015-01-01 18:21:23,3886578693027709952,2015-01-01 18:26:01,3,No
2015-01-01 18:21:13,9163872912028894208,2015-01-01 18:22:56,5,No
2015-01-01 18:22:56,9154753538561912832,2015-01-01 18:39:46,8,Yes
2015-01-01 18:22:39,1198813535560489984,2015-01-01 18:23:44,10,No
2015-01-01 18:24:24,4451359689316131840,2015-01-01 18:24:45,1,No
2015-01-01 18:24:39,4353573126933000192,2015-01-01 18:24:40,1,No
2015-01-01 18:24:50,9016269560118699008,2015-01-01 18:32:28,1,No
2015-01-01 18:24:51,4470591605013909504,2015-01-01 18:28:31,2,No
2015-01-01 18:25:06,145524732883655680,2015-01-01 18:28:46,6,No
2015-01-01 18:25:31,5516979992471933952,2015-01-01 18:29:58,10,No
2015-01-01 18:28:25,2905144366078563328,2015-01-01 18:30:12,1,No
2015-01-01 18:28:49,4824546185766402048,2015-01-01 18:30:02,7,No
2015-01-01 18:29:16,834069653085190144,2015-01-01 18:29:21,1,No
2015-01-01 18:30:21,8086188163362564096,2015-01-01 18:34:39,3,No
2015-01-01 18:31:09,3020356605113351168,2015-01-01 18:35:19,10,No
2015-01-01 18:32:52,3002100104648583168,2015-01-01 18:36:53,6,No
2015-01-01 18:35:46,8622667728256563200,2015-01-01 18:36:11,1,No
2015-01-01 18:35:59,3194463707254610944,2015-01-01 18:39:40,5,No
2015-01-01 18:36:11,8615812826968956928,n/a,4,No
2015-01-01 18:37:49,9191587396952107008,2015-01-01 18:39:25,7,No
2015-01-01 18:37:50,7798515899769517056,2015-01-01 18:41:36,4,No
2015-01-01 18:38:13,4729890814505812992,2015-01-01 18:41:13,5,No
2015-01-01 18:38:04,6136560925356686336,2015-01-01 18:38:10,1,No
2015-01-01 18:40:44,4855427435887198208,2015-01-01 18:42:47,8,No
2015-01-01 18:40:27,7531253130203898880,2015-01-01 18:40:45,1,No
2015-01-01 18:41:28,3234533246141928448,n/a,10,No
2015-01-01 18:41:11,2488361721576266752,2015-01-01 18:41:17,1,No
2015-01-01 18:41:27,339347159465144320,2015-01-01 18:41:31,1,No
2015-01-01 18:41:20,2898227995573017600,2015-01-01 18:43:34,8,No
2015-01-01 18:41:04,3744740682942754816,n/a,9,No
2015-01-01 18:44:41,589657994423067648,2015-01-01 18:44:42,1,No
2015-01-01 18:44:52,6460894163170169856,2015-01-01 18:47:30,7,No
2015-01-01 18:45:47,315480904244508672,2015-01-01 18:48:33,10,No
2015-01-01 18:45:45,8634383988383600640,2015-01-01 18:48:08,1,No
2015-01-01 18:45:34,5207443358341784576,2015-01-01 18:45:37,1,No
2015-01-01 18:45:45,3358298050486027264,2015-01-01 18:50:38,5,No
2015-01-01 18:45:46,253606396350936064,2015-01-01 18:50:27,6,No
2015-01-01 18:46:41,7916431247155978240,2015-01-01 18:52:43,2,No
2015-01-01 18:46:53,8842201328039356416,2015-01-01 18:47:58,2,No
2015-01-01 18:48:17,913598412004958208,2015-01-01 18:51:18,8,No
2015-01-01 18:48:25,2101000877813685248,2015-01-01 18:49:32,9,No
2015-01-01 18:48:38,458439743154041856,2015-01-01 18:48:41,1,No
2015-01-01 18:49:41,1939269910198856704,2015-01-01 18:49:54,1,No
2015-01-01 18:49:47,5734582147404430336,2015-01-01 18:49:49,1,No
2015-01-01 18:50:28,4090217138995461120,n/a,1,No
2015-01-01 18:50:52,7227902556047801344,2015-01-01 18:52:28,6,No
2015-01-01 18:50:26,8794173841880265728,2015-01-01 18:51:54,4,No
2015-01-01 18:50:52,2051314673128422400,2015-01-01 18:52:27,7,No
